hpoID,class,type,content,system,round
UBERON:0001418,definition,,A zone of skin that is part of a thorax [Automatically generated definition].,gold,-1
UBERON:0001419,definition,,A zone of skin that is part of a limb [Automatically generated definition].,gold,-1
UBERON:0001421,definition,,"An organism subdivision that includes the pectoral girdle skeleton and associated soft tissue. Note that this includes both the skeletal elements and associated tissues (integument, muscle, etc). Examples: There are only two instances in an organism, right and left pectoral girdle regions.",gold,-1
UBERON:0001422,definition,,A lymphatic vessel that is part of a face [Automatically generated definition].,gold,-1
UBERON:0001423,definition,,The major preaxial endochondral bone in the anterior zeugopod[Phenoscape].,gold,-1
UBERON:0001424,definition,,The major postaxial endochondral bone in the anterior zeugopod[Phenoscape].,gold,-1
UBERON:0001427,definition,,Endochondral proximal carpal bone articulating with the radius.,gold,-1
UBERON:0001428,definition,,Endochondral carpal bone articulating with the ulnare and the radiale.,gold,-1
UBERON:0001434,definition,,"Anatomical system that is a multi-element, multi-tissue anatomical cluster that consists of the skeleton and the articular system.",gold,-1
UBERON:0001435,definition,,"A bone that is part of the carpal skeleton. Examples: scaphoid, lunate, capitate[cjm].",gold,-1
UBERON:0001436,definition,,A phalanx that is part of a forelimb autopod[Automatically generated definition].,gold,-1
UBERON:0001437,definition,,"The head of a long bone that articulates with a neighboring skeletal element and is separated from the shaft by the epiphyseal plate until bone growth stops. At that time, the plate disappears and the head and shaft are united[MESH,modified].",gold,-1
UBERON:0001438,definition,,"Zone of long bone that is between the epiphysis and diaphysis. Subdivision of diaphysis which forms the proximal or distal end of diaphysis next to the epiphysis; together with diaphysis proper, it constitutes the diaphysis. Examples: proximal metaphysis of humerus, distal metaphysis of femur.[FMA].",gold,-1
UBERON:0001439,definition,,"The outer layers of solid, hard bone that covers spongy bone; consists of parallel osteons containing mineral deposits and interstitial lamellae.",gold,-1
UBERON:0001440,definition,,The collection of all skeletal elements in a free forelimb region. Excludes the pectoral girdle.,gold,-1
UBERON:0001441,definition,,Subdivision of skeleton consisting of all skeletal elements in an hindlimb region.,gold,-1
UBERON:0001442,definition,,"Subdivision of skeleton that is the collection of all skeletal elements in a manus, which is the distal section of the anterior forelimb skeleton consisting of the mesopodium, the metapodium and the acropodium (e.g. including the wrist, palm, and fingers)[Phenoscape].",gold,-1
UBERON:0001443,definition,,"Subdivision of trunk proper, which is demarcated from the neck by the plane of the superior thoracic aperture and from the abdomen internally by the inferior surface of the diaphragm and externally by the costal margin and associated with the thoracic vertebral column and ribcage and from the back of the thorax by the external surface of the posterolateral part of the rib cage, the anterior surface of the thoracic vertebral column and the posterior axillary lines; together with the abdomen and the perineum, it constitutes the trunk proper[FMA].",gold,-1
UBERON:0001445,definition,,"Subdivision of skeleton that is the collection of all skeletal elements in a pes, which is the distal section of the posterior hindlimb skeleton consisting of the mesopodium, the metapodium and the acropodium (e.g. including the ankle, sole, and toes)[Phenoscape].",gold,-1
UBERON:0001446,definition,,The major postaxial endochondral bone in the posterior zeugopod[Phenoscape].,gold,-1
UBERON:0001447,definition,,"A bone that is part of the tarsal skeleton. Examples: calcaneus, talus, centralia.",gold,-1
UBERON:0001448,definition,,"The metatarsus or metatarsal bones are a group of five long bones in the pes located between the tarsal bones of the hind- and mid-pes and the phalanges of the toes. Lacking individual names, the metatarsal bones are numbered from the medial side (side of big toe): the first, second, third, fourth, and fifth metatarsal. The metatarsals are analogous to the metacarpal bones of the manus. [WP,unvetted].",gold,-1
UBERON:0001449,definition,,A phalanx that is part of a hindlimb autopod[Automatically generated definition].,gold,-1
UBERON:0001450,definition,,The postaxial bone of the proximal tarsals series[Phenoscape].,gold,-1
UBERON:0001451,definition,,The oval-shaped tarsal bone found between the talus and the 3 cuneiform bones.,gold,-1
UBERON:0001452,definition,,Endochondral tarsal bone articulating with centralia and metatarsal 1.,gold,-1
UBERON:0001453,definition,,Endochondral tarsal bone articulating with centralia and metatarsal 2.,gold,-1
UBERON:0001454,definition,,Endochondral tarsal bone articulating with centralia and metatarsal 3.,gold,-1
UBERON:0001455,definition,,"A tarsal bone that is formed from distal tarsals 4 and 5. [WP,modified].",gold,-1
UBERON:0001456,definition,,"A subdivision of the head that has as parts the layers deep to the surface of the anterior surface, including the mouth, eyes, and nose (when present). In vertebrates, this includes the facial skeleton and structures superficial to the facial skeleton (cheeks, mouth, eyeballs, skin of face, etc).",gold,-1
UBERON:0001457,definition,,A zone of skin that is part of a eyelid [Automatically generated definition].,gold,-1
UBERON:0001458,definition,,A zone of skin that is part of a lip [Automatically generated definition].,gold,-1
UBERON:0001459,definition,,A zone of skin that is part of a external ear [Automatically generated definition].,gold,-1
UBERON:0001460,definition,,The part of the forelimb extending from the shoulder to the autopod[cjm].,gold,-1
UBERON:0001461,definition,,"The elbow is the region surrounding the elbow-joint-the ginglymus or hinge joint in the middle of the arm. Three bones form the elbow joint: the humerus of the upper arm, and the paired radius and ulna of the forearm. The bony prominence at the very tip of the elbow is the olecranon process of the ulna, and the inner aspect of the elbow is called the antecubital fossa. [WP,unvetted,human-specific].",gold,-1
UBERON:0001463,definition,,1st (preaxial) digit of the manus[Wikipedia].,gold,-1
UBERON:0001464,definition,,"The hip region is located lateral to the gluteal region (i.e. the buttock), inferior to the iliac crest, and overlying the greater trochanter of the thigh bone. In adults, three of the bones of the pelvis have fused into the hip bone which forms part of the hip region. The hip joint, scientifically referred to as the acetabulofemoral joint (art. coxae), is the joint between the femur and acetabulum of the pelvis and its primary function is to support the weight of the body in both static (e.g. standing) and dynamic (e.g. walking or running) postures. [WP,modified].",gold,-1
UBERON:0001465,definition,,A segment of the hindlimb that corresponds to the joint connecting a hindlimb stylopod and zeugopod.,gold,-1
UBERON:0001466,definition,,A digit that is part of a pes (foot).,gold,-1
UBERON:0001467,definition,,"A subdivision of the pectoral complex consisting of the structures in the region of the shoulder joint (which connects the humerus, scapula and clavicle).",gold,-1
UBERON:0001468,definition,,"The joint between adjacent vertebral bodies. May be composed of the nucleus pulposus, annular ligament, and the anterior and posterior longitudinal ligaments.",gold,-1
UBERON:0001469,definition,,"The sternoclavicular articulation is a double arthrodial joint composed of two portions separated by an articular disc. The parts entering into its formation are the sternal end of the clavicle, the upper and lateral part of the manubrium sterni, and the cartilage of the first rib, visible from the outside as the suprasternal notch. The articular surface of the clavicle is much larger than that of the sternum, and is invested with a layer of cartilage, which is considerably thicker than that on the latter bone. The ligaments of this joint are: Articular capsule Anterior sternoclavicular ligament Posterior sternoclavicular ligament Interclavicular ligament Costoclavicular ligament Articular disk [WP,unvetted].",gold,-1
UBERON:0001470,definition,,"The glenohumeral joint, commonly known as the shoulder joint, is a multiaxial synovial ball and socket joint and involves articulation between the glenoid fossa of the scapula (shoulder blade) and the head of the humerus (upper arm bone). [WP,unvetted].",gold,-1
UBERON:0001471,definition,,The loose fold of skin that covers the penis.,gold,-1
UBERON:0001472,definition,,"The vaginal plexuses are placed at the sides of the vagina; they communicate with the uterine, vesical, and hemorrhoidal plexuses, and are drained by the vaginal veins, one on either side, into the hypogastric veins. [WP,unvetted].",gold,-1
UBERON:0001473,definition,,"A vessel that contains or conveys lymph, that originates as an interfibrillar or intercellular cleft or space in a tissue or organ, and that if small has no distinct walls or walls composed only of endothelial cells and if large resembles a vein in structure[BTO].",gold,-1
UBERON:0001474,definition,,Skeletal element that is composed of bone tissue.,gold,-1
UBERON:0001476,definition,,"A muscle of shoulder which attaches to the scapula, clavicle and humerus.[FMA,generalized].",gold,-1
UBERON:0001479,definition,,A sesamoid element that is composed of bone tissue.,gold,-1
UBERON:0001480,definition,,A carpal bone that proximally_connected_to a forelimb zeugopod skeleton.,gold,-1
UBERON:0001481,definition,,A distal carpal endochondral element that is composed primarily of a bone tissue.,gold,-1
UBERON:0001482,definition,,Any muscle organ that is part of a shoulder [Automatically generated definition].,gold,-1
UBERON:0001483,definition,,A zone of skin that is part of a shoulder region.,gold,-1
UBERON:0001484,definition,,"An articular capsule (or joint capsule) is an envelope surrounding a synovial joint. [WP,unvetted].",gold,-1
UBERON:0001485,definition,,"The knee joint joins the thigh with the leg and consists of two articulations: one between the femur and tibia, and one between the femur and patella. It is the largest and most complicated joint in the human body. The knee is a mobile trocho-ginglymus (i.e. a pivotal hinge joint), which permits flexion and extension as well as a slight medial and lateral rotation[WP,unvetted].",gold,-1
UBERON:0001486,definition,,A synovial joint that connects the femur to the acetbulum of the innominate bone.,gold,-1
UBERON:0001487,definition,,A skeletal joint that is part of a pes [Automatically generated definition].,gold,-1
UBERON:0001488,definition,,A joint that connects the hindlimb autopod and zeugopod skeletons.,gold,-1
UBERON:0001489,definition,,A skeletal joint that is part of a manus (hand) [Automatically generated definition].,gold,-1
UBERON:0001490,definition,,A joint that connects the forelimb zeugopod and stylopod skeletons[Obol].,gold,-1
UBERON:0001491,definition,,A joint connecting the forelimb zeugopod skeleton with the carpal skeleton.,gold,-1
UBERON:0001492,definition,,"A nerve that supplies the upper limb, including the triceps brachii muscle of the arm, as well as all 12 muscles in the posterior osteofascial compartment of the forearm, as well as the associated joints and overlying skin.",gold,-1
UBERON:0001493,definition,,"The axillary nerve is a nerve of the human body, that comes off the posterior cord of the brachial plexus at the level of the axilla (armpit) and carries nerve fibers from C5 and C6. The axillary nerve travels through the quadrangular space with the posterior circumflex humeral artery and vein. [WP,unvetted].",gold,-1
UBERON:0001495,definition,,"Muscles of the upper chest. The term may refer to one of two muscles, the pectoralis major and pectoralis minor. The former is a thick muscle in the anterior portion of the chest. Its action involves flexion, medial rotation, and adduction of the humerus. The latter is a thin muscle located beneath the pectoralis major. Its action involves lowering the scapula and raising the ribs.",gold,-1
UBERON:0001496,definition,,"The ascending aorta is the portion of the aorta in a two-pass circulatory system that lies between the heart and the arch of aorta[GO]. A portion of the aorta commencing at the upper part of the base of the left ventricle, on a level with the lower border of the third costal cartilage behind the left half of the sternum; it passes obliquely upward, forward, and to the right, in the direction of the heart's axis, as high as the upper border of the second right costal cartilage, describing a slight curve in its course, and being situated, about 6 cm behind the posterior surface of the sternum. The total length is about 5 cm in length [Wikipedia].",gold,-1
UBERON:0001497,definition,,Any muscle organ that is part of a pelvic girdle [Automatically generated definition].,gold,-1
UBERON:0001498,definition,,Any muscle organ that is part of a pes [Automatically generated definition].,gold,-1
UBERON:0001499,definition,,A muscle organ that is part of an arm [Automatically generated definition].,gold,-1
UBERON:0001500,definition,,Any muscle organ that is part of a manus [Automatically generated definition].,gold,-1
UBERON:0001502,definition,,Any of the interosseous muscles of the manus (hand). This includes the dorsal and plantar interossei.,gold,-1
UBERON:0001503,definition,,"The dorsal interossei of the hand are muscles that occupy the space between the metacarpals. There are four dorsal interossei in each hand. They are specified as 'dorsal' to contrast them with the palmar interossei, which are located on the anterior side of the metacarpals. The dorsal interosseous muscles are bipennate, with each muscle arising by two heads from the adjacent sides of the metacarpal bones, but more extensively from the metacarpal bone of the finger into which the muscle is inserted. They are inserted into the bases of the proximal phalanges and into the extensor expansion of the corresponding extensor digitorum tendon. The middle digit has two dorsal interossei insert onto it while the first digit (thumb) and the fifth digit (little finger) have none[WP].",gold,-1
UBERON:0001507,definition,,"A muscle in the forelimb stylopod which in humans has several functions, the most important being to rotate the forearm and to flex the elbow. [WP,unvetted].",gold,-1
UBERON:0001508,definition,,"The convex portion of the aorta between the ascending and descending parts of the aorta; branches from it include the brachiocephalic trunk, the left common carotid artery, and the left subclavian artery; the brachiocephalic trunk further splits to form the right subclavian artery and the right common carotid artery.",gold,-1
UBERON:0001509,definition,,"The triceps brachii muscle (Latin for 'three-headed' muscle of the arm, it is called a three headed muscle because there are three bundles of muscle, each of different origin, joining together at the elbow) is the large muscle on the back of the human upper limb. It is the muscle principally responsible for extension of the elbow joint (i.e. straightening of the arm). Though a similarly-named muscle, the triceps surae, is found on the lower leg, the triceps brachii is commonly called simply the 'triceps'. [WP,unvetted].",gold,-1
UBERON:0001510,definition,,A zone of skin that is part of a knee [Automatically generated definition].,gold,-1
UBERON:0001511,definition,,A zone of skin that is part of a leg [Automatically generated definition].,gold,-1
UBERON:0001512,definition,,A zone of skin that is part of an ankle [Automatically generated definition].,gold,-1
UBERON:0001513,definition,,A zone of skin that is part of a pes [Automatically generated definition].,gold,-1
UBERON:0001514,definition,,"The descending aorta is the portion of the aorta in a two-pass circulatory system from the arch of aorta to the point where it divides into the common iliac arteries[GO]. The descending aorta is part of the aorta, the largest artery in the body. The descending aorta is the part of the aorta beginning at the aortic arch that runs down through the chest and abdomen. The descending aorta is divided into two portions, the thoracic and abdominal, in correspondence with the two great cavities of the trunk in which it is situated. Within the abdomen, the descending aorta branches into the two common iliac arteries which serve the legs. [WP,unvetted].",gold,-1
UBERON:0001515,definition,,"The part of the aorta that extends from the origin at the heart to the diaphragm, and from which arises numerous branches that supply oxygenated blood to the chest cage and the organs within the chest.",gold,-1
UBERON:0001516,definition,,"Abdominal part of aorta: the distal part of the descending aorta, which is the continuation of the thoracic part and gives rise to the inferior phrenic, lumbar, median sacral, superior and inferior mesenteric, middle suprarenal, renal, and testicular or ovarian arteries, and celiac trunk[BTO]. The abdominal aorta is the largest artery in the abdominal cavity. As part of the aorta, it is a direct continuation of descending aorta(of the thorax). [WP,unvetted].",gold,-1
UBERON:0001517,definition,,A zone of skin that is part of a elbow [Automatically generated definition].,gold,-1
UBERON:0001518,definition,,A zone of skin that is part of a wrist [Automatically generated definition].,gold,-1
UBERON:0001519,definition,,A zone of skin that is part of a manus [Automatically generated definition].,gold,-1
UBERON:0001528,definition,,A joint that connects the radius and the ulna. Examples: proximal and distal radio-ulnar joints.,gold,-1
UBERON:0001529,definition,,The short first aortic arch branch and divides into the right subclavian artery and the right common carotid artery.,gold,-1
UBERON:0001530,definition,,A bilaterally paired branched artery that originates from the aortic arches and divides into and includes as parts the internal and external carotid arteries[cjm].,gold,-1
UBERON:0001531,definition,,"The rightmost of the two common carotid arteries, originating from in the neck from the brachiocephalic trunk.",gold,-1
UBERON:0001532,definition,,A terminal branch of the left or right common carotid artery which supplies oxygenated blood to the brain and eyes[MP].,gold,-1
UBERON:0001533,definition,,"One of two laterally paired arteries that supplies the pectoral appendages, usually branching from the dorsal aorta.",gold,-1
UBERON:0001534,definition,,The subclavian artery that supplies the right pectoral appendage.,gold,-1
UBERON:0001535,definition,,The first branch of the left and right subclavian arteries that merge to form the single midline basilar artery; branches of the vertebral arteries supply the musculature of the neck.,gold,-1
UBERON:0001536,definition,,"The leftmost of the two common carotid arteries, originating from the aortic arch in the thorax.",gold,-1
UBERON:0001543,definition,,The lymph nodes which drain the legs; contained in the popliteal fossa.,gold,-1
UBERON:0001544,definition,,"The popliteal vein course runs alongside the popliteal artery but carries the blood from the knee joint and muscles in the thigh and calf back to the heart. Its origin is defined by the junction of the posterior tibial vein and anterior tibial vein. It drains the peroneal vein before reaching the knee joint and turns into the femoral vein when leaving the adductor canal (also known as Hunter's canal). The popliteal artery extends from the femoral artery behind the popliteal fossa which is the space behind the knee. [WP,unvetted].",gold,-1
UBERON:0001545,definition,,"A vein of the lower limb that carries blood from the anterior compartment of the leg to the popliteal vein which is forms when it joins with the posterior tibial vein. Like most deep veins, the anterior tibial vein is accompanied by an artery of the same name, the anterior tibial artery, along its course. [WP,unvetted].",gold,-1
UBERON:0001546,definition,,"A vein of the lower limb carries blood from the posterior compartment and plantar surface of the foot to the popliteal vein which it forms when it joins with the anterior tibial vein. Like most deep veins, the posterior tibial vein is accompanied by an artery of the same name, the posterior tibial artery, along its course. [WP,unvetted].",gold,-1
UBERON:0001547,definition,,"The small saphenous vein (also lesser saphenous vein), is a relatively large vein of the superficial posterior leg. [WP,unvetted].",gold,-1
UBERON:0001549,definition,,"The dorsal metatarsal veins are veins which drain the metatarsus of the foot. [WP,unvetted].",gold,-1
UBERON:0001550,definition,,A continuation of the Dorsal venous arch of the foot and is the origin of the long saphenous vein.,gold,-1
UBERON:0001552,definition,,One of the curved arteries at the corticomedullary border of the kidney that arise from the interlobar arteries and give rise to the interlobular arteries.,gold,-1
UBERON:0001554,definition,,A zone of skin that is part of a hip region.,gold,-1
UBERON:0001555,definition,,A tube extending from the mouth to the anus.,gold,-1
UBERON:0001556,definition,,Subdivision of urinary system which consists of the urinary bladder and the urethra.,gold,-1
UBERON:0001557,definition,,"The segment of the respiratory tract that starts proximally with the nose and ends distally with the cricoid cartilage, before continuing to the trachea.",gold,-1
UBERON:0001558,definition,,"The segment of the respiratory tract that starts proximally with the trachea and includes all distal structures including the lungs[WP,modified].",gold,-1
UBERON:0001562,definition,,"A group of muscles (or in some classifications, muscle bellies) that are located under the jaw and attach to the base of the cranium and typically attaches to the hyoid apparatus via a common tendon.",gold,-1
UBERON:0001564,definition,,The mylohyoid is a pharyngeal arch I muscle that participates in oral/pharyngeal behaviors and is innervated by the nerve to mylohyoid and attaches to the midline raphe linking right and left mylohyoid and the mandible.,gold,-1
UBERON:0001565,definition,,The geniohyoid is a muscle that attaches to the mandible and the hyoid apparatus and is innervated by the first cervical nerve (C1).,gold,-1
UBERON:0001566,definition,,"Intrinsic muscle of the larynx, innervated by the external division of the laryngeal nerve, a branch of the vagus nerve. It attaches to the anterolateral surface of the cricoid cartilage and the external surface of the thyroid cartilage.",gold,-1
UBERON:0001567,definition,,"A fleshy subdivision of one side of the face bounded by an eye, ear and the nose.",gold,-1
UBERON:0001568,definition,,The muscles associated with the larynx.,gold,-1
UBERON:0001571,definition,,"Either of a pair of lingual muscles with origin in the mandible, with insertion to the lingual fascia below the mucous membrane and epiglottis, with nerve supply from the hypoglossal nerve, and whose action depresses and protrudes the tongue.",gold,-1
UBERON:0001572,definition,,A muscle that attaches to the hyopid bone and to the tongue and is innervated by cranial nerve XII.,gold,-1
UBERON:0001573,definition,,"The Styloglossus, the shortest and smallest of the three styloid muscles, arises from the anterior and lateral surfaces of the styloid process, near its apex, and from the stylomandibular ligament. Passing downward and forward between the internal and external carotid arteries, it divides upon the side of the tongue near its dorsal surface, blending with the fibers of the Longitudinalis inferior in front of the Hyoglossus; the other, oblique, overlaps the Hyoglossus and decussates with its fibers. [WP,unvetted].",gold,-1
UBERON:0001574,definition,,"The palatoglossus, glossopalatinus, or palatoglossal muscle is a small fleshy fasciculus, narrower in the middle than at either end, forming, with the mucous membrane covering its surface, the glossopalatine arch. It arises from the anterior surface of the soft palate, where it is continuous with the muscle of the opposite side, and passing downward, forward, and lateralward in front of the palatine tonsil, is inserted into the side of the tongue, some of its fibers spreading over the dorsum, and others passing deeply into the substance of the organ to intermingle with the Transversus linguæ. [WP,unvetted].",gold,-1
UBERON:0001575,definition,,A muscle organ that attaches the tongue to some other structure.,gold,-1
UBERON:0001576,definition,,The intrinsic tongue muscles are an integral part of the tongue and completely contained within the tongue that are innervated by Cranial Nerve XII.,gold,-1
UBERON:0001577,definition,,A muscle innervated by a facial nerve.,gold,-1
UBERON:0001578,definition,,A circumorbital muscle in the face that closes the eyelid[HP].,gold,-1
UBERON:0001580,definition,,"The levator labii superioris (or quadratus labii superioris) is a broad sheet, the origin of which extends from the side of the nose to the zygomatic bone. Its medial fibers form the angular head, which arises by a pointed extremity from the upper part of the frontal process of the maxilla and passing obliquely downward and lateralward divides into two slips. One of these is inserted into the greater alar cartilage and skin of the nose; the other is prolonged into the lateral part of the upper lip, blending with the infraorbital head and with the Orbicularis oris. The intermediate portion or infraorbital head arises from the lower margin of the orbit immediately above the infraorbital foramen, some of its fibers being attached to the maxilla, others to the zygomatic bone. Its fibers converge, to be inserted into the muscular substance of the upper lip between the angular head and the Caninus. The lateral fibers, forming the zygomatic head, arise from the malar surface of the zygomatic bone immediately behind the zygomaticomaxillary suture and pass downward and medialward to the upper lip. [WP,unvetted].",gold,-1
UBERON:0001581,definition,,"A muscle of facial expression, innervated by the facial nerve, attached to the skin of the lower lip, orbicularis oris muscle, and mandible, and superficial and lateral to the mentalis muscle. See Diogo et al., 2009; Burrows et al., 2011).",gold,-1
UBERON:0001582,definition,,"The buccinator is a muscle that is attached to the mandible, skin, pterygomandibular raphe and maxilla, and is innervated by Cranial Nerve VII and participates in oropharyngeal behavior.",gold,-1
UBERON:0001584,definition,,The subclavian artery that supplies the left pectoral appendage.,gold,-1
UBERON:0001585,definition,,A vein that carries deoxygenated blood from the upper half of the body into the right atrium of the heart.,gold,-1
UBERON:0001586,definition,,"One of two jugular veins that collect the blood from the brain, the superficial parts of the face, and the neck. [WP,unvetted].",gold,-1
UBERON:0001587,definition,,"The subclavian vein is a paired large vein, one on either side of the body. Their diameter is approximately that of the smallest finger.",gold,-1
UBERON:0001591,definition,,A vein that drains blood from the thymus.,gold,-1
UBERON:0001592,definition,,"The bronchial veins are small vessels that return blood from the larger bronchi and structures at the roots of the lungs. The right side drains into the azygos vein, while the left side drains into the left superior intercostal vein or the accessory hemiazygos vein. The bronchial veins are counterparts to the bronchial arteries. The veins, however, do not return all of the blood supplied by the arteries; much of the blood that is carried in the bronchial arteries is returned to the heart via the pulmonary veins. [WP,unvetted].",gold,-1
UBERON:0001593,definition,,A congregation of multiple veins.,gold,-1
UBERON:0001597,definition,,"Pharyngeal arch 1 muscle that participates in oral/pharyngeal behaviors, is innervated by masseteric nerve branches of the trigeminal nerve (CN V), and attaches to mandible and zygomatic arch.",gold,-1
UBERON:0001598,definition,,Pharyngeal arch 1 muscle that is innervated by the deep temporal branches of the trigeminal nerve and attaches to the wall of the braincase (including the cranial vault) and mandible.,gold,-1
UBERON:0001599,definition,,"The muscle that stabilizes the stapes bone. The stapedius emerges from a pinpoint foramen in the apex of the pyramidal eminence (a hollow, cone-shaped prominence in the posterior wall of the tympanic cavity), and inserts into the neck of the stapes. [WP,unvetted].",gold,-1
UBERON:0001600,definition,,"The larger of the two muscles of the tympanic cavity, is contained in the bony canal above the osseous portion of the auditory tube. Its role is to dampen sounds produced from chewing. It arises from the cartilaginous portion of the auditory tube and the adjoining part of the great wing of the sphenoid, as well as from the osseous canal in which it is contained. Passing backward through the canal, it ends in a slender tendon which enters the tympanic cavity, makes a sharp bend around the extremity of the septum, known as the processus cochleariformis[1], and is inserted into the manubrium of the malleus, near its root[WP].",gold,-1
UBERON:0001601,definition,,Skeletal muscle derived from cranial mesoderm and controls eye movements.,gold,-1
UBERON:0001602,definition,,"The medial rectus muscle is a muscle in the orbit. As with most of the muscles of the orbit, it is innervated by the inferior division of the oculomotor nerve (Cranial Nerve III). This muscle shares an origin with several other extrinsic eye muscles, the anulus tendineus, or common tendon. It is the largest of the extraocular muscles and its only action is adduction of the eyeball. [WP,unvetted].",gold,-1
UBERON:0001603,definition,,"The lateral rectus muscle is a muscle in the orbit. It is one of six extraocular muscles that control the movements of the eye (abduction in this case) and the only muscle innervated by the abducens nerve, cranial nerve VI. [WP,unvetted].",gold,-1
UBERON:0001604,definition,,"The levator palpebrae superioris (or levator muscle of upper eyelid) is the muscle in the orbit that elevates the superior (upper) eyelid. [WP,unvetted].",gold,-1
UBERON:0001605,definition,,"The ciliary muscle is a ring of smooth muscle in the middle layer of the eye that controls the eye's accommodation for viewing objects at varying distances and regulates the flow of aqueous humour through Schlemm's canal. [WP,unvetted].",gold,-1
UBERON:0001607,definition,,A sphincter muscle that is part of the iris.,gold,-1
UBERON:0001608,definition,,"A smooth muscle of the eye, running radially in the iris that functions as a dilator. [WP,unvetted].",gold,-1
UBERON:0001610,definition,,The lingual artery arises from the external carotid between the superior thyroid and facial artery[WP].,gold,-1
UBERON:0001611,definition,,A branch of the lingual artery that supplies the sublingual gland.,gold,-1
UBERON:0001612,definition,,"A branch of the external carotid artery that supplies structures of the face. [WP,unvetted].",gold,-1
UBERON:0001613,definition,,"The occipital artery arises opposite the facial artery, its path is below the posterior belly of digastric to the occipital region. This artery supplies blood to the back of the scalp and sterno-mastoid muscles. Other muscles it supplies are deep muscles in the back and neck. [WP,unvetted].",gold,-1
UBERON:0001616,definition,,"An artery that supplies deep structures of the face. It comes just out behind the neck of the mandible. [WP,unvetted].",gold,-1
UBERON:0001617,definition,,"The mental branch of inferior alveolar artery escapes with the nerve at the mental foramen, supplies the chin, and anastomoses with the submental and inferior labial arteries. [WP,unvetted].",gold,-1
UBERON:0001618,definition,,"The buccal artery (buccinator artery) is small and runs obliquely forward, between the Pterygoideus internus and the insertion of the Temporalis, to the outer surface of the Buccinator, to which it is distributed, anastomosing with branches of the external maxillary and with the infraorbital. [WP,unvetted].",gold,-1
UBERON:0001619,definition,,"The ophthalmic artery is a branch of the internal carotid artery which supplies branches to supply the eye and other structures in the orbit. It enters the orbit together with the Optic nerve through the Optic foramen/canal. [WP,modified].",gold,-1
UBERON:0001620,definition,,"The central retinal artery (retinal artery) branches off the ophthalmic artery, running inferior to the optic nerve within its dural sheath to the eyeball. [WP,unvetted].",gold,-1
UBERON:0001621,definition,,An artery that supplies the myocardium.,gold,-1
UBERON:0001622,definition,,"The lacrimal artery arises close to the optic foramen, and is one of the largest branches derived from the ophthalmic artery: not infrequently it is given off before the artery enters the orbit. It accompanies the lacrimal nerve along the upper border of the Lateral Rectus, supplies the lacrimal gland. [WP,unvetted].",gold,-1
UBERON:0001623,definition,,"The dorsal nasal artery (nasal artery) is an artery of the head. It is one of the two terminal branches of the ophthalmic artery. [WP,unvetted].",gold,-1
UBERON:0001627,definition,,"The middle cerebral artery (MCA) is one of the three major paired arteries that supplies blood to the cerebrum. The MCA arises from the internal carotid and continues into the lateral sulcus where it then branches and projects to many parts of the lateral cerebral cortex. It also supplies blood to the anterior temporal lobes and the insular cortices. The left and right MCAs rise from trifurcations of the internal carotid arteries and thus are connected to the anterior cerebral arteries and the posterior communicating arteries, which connect to the posterior cerebral arteries. The MCAs are not considered a part of the Circle of Willis. [WP,unvetted].",gold,-1
UBERON:0001628,definition,,"One of a pair of right-sided and left-sided blood vessels in the circle of Willis. It connects the three cerebral arteries of the same side. Anteriorly, it is one portion of the terminal trifurcation of the internal carotid artery. The anterior cerebral artery and the middle cerebral artery are the other two branches of the trifurcation. Posteriorly, it communicates with the posterior cerebral artery.",gold,-1
UBERON:0001630,definition,,Organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work[GO].,gold,-1
UBERON:0001631,definition,,"A major lymphatic vessel that drains lymph from the lower body, left appendage, and left thorax into the junction of the left jugular and subclavian veins.",gold,-1
UBERON:0001633,definition,,A major artery that supplues the hindbrain and runs along the ventral keel of the hindbrain.,gold,-1
UBERON:0001635,definition,,"The superior cerebellar artery (SCA) arises near the termination of the basilar artery. It passes lateralward, immediately below the oculomotor nerve, which separates it from the posterior cerebral artery, winds around the cerebral peduncle, close to the trochlear nerve, and, arriving at the upper surface of the cerebellum, divides into branches which ramify in the pia mater and anastomose with those of the inferior cerebellar arteries. Several branches are given to the pineal body, the anterior medullary velum, and the tela chorioidea of the third ventricle. [WP,unvetted].",gold,-1
UBERON:0001637,definition,,An epithelial tube or tree of tibes that transports blood away from the heart[modified from AEO definition].,gold,-1
UBERON:0001638,definition,,Any of the tubular branching vessels that carry blood from the capillaries toward the heart.,gold,-1
UBERON:0001639,definition,,A portal vein that transports nutrients from the digestive tract to the liver[Kardong].,gold,-1
UBERON:0001640,definition,,The first major branch of the abdominal aorta.,gold,-1
UBERON:0001641,definition,,"One of the dural venous sinuses and drains the superior sagittal sinus the occipital sinus and the straight sinus, and empties into the sigmoid sinus which in turn reaches the jugular bulb.",gold,-1
UBERON:0001643,definition,,Cranial nerve which connects the midbrain to the extra-ocular and intra-ocular muscles.,gold,-1
UBERON:0001644,definition,,A cranial nerve that runs to the eye muscles.,gold,-1
UBERON:0001645,definition,,"Cranial nerve that has three branches - the ophthalmic (supplying the skin of the nose and upper jaw), the maxillary and the mandibular (supplying the lower jaw).",gold,-1
UBERON:0001646,definition,,Cranial nerve that runs to the eye muscles.,gold,-1
